loan_id,customer_id,loan_type,original_amount,current_balance,interest_rate,term_months,monthly_payment,origination_date,maturity_date,loan_status,payment_history_score,collateral_value,ltv_ratio,purpose,branch_id
LOAN00057202,CUST000572,Auto,64826,37132.06511090151,0.01,60,1108.12,2023-06-19,2028-05-23,Active,100.0,77791.2,0.8,Purchase,BR086
LOAN00216601,CUST002166,Mortgage,188651,150920.80000000002,0.288,180,4591.89,2022-02-02,2036-11-15,Default,58.5,226381.19999999998,0.8,Purchase,BR091
LOAN00448001,CUST004480,Personal,27012,12735.685114527429,0.062,60,524.73,2022-11-09,2027-10-14,Active,95.1,,,Investment,BR005
LOAN00361301,CUST003613,Business,104860,80729.02657166132,0.207,120,2075.38,2021-01-27,2030-12-06,Active,73.3,,,Refinance,BR047
LOAN00361302,CUST003613,Credit Line,35821,0.0,0.277,36,1475.89,2021-10-12,2024-09-26,Paid Off,73.3,,,Consolidation,BR047
LOAN00361303,CUST003613,Personal,25540,9932.301175310022,0.247,24,1359.27,2024-04-26,2026-04-16,Active,73.3,,,Consolidation,BR047
LOAN00408401,CUST004084,Credit Line,17137,13709.6,0.537,36,966.82,2022-10-12,2025-09-26,Default,42.7,,,Consolidation,BR059
LOAN00430201,CUST004302,Credit Line,49035,39228.0,0.455,48,2233.52,2023-09-19,2027-08-29,Default,52.4,,,Consolidation,BR063
LOAN00131401,CUST001314,Student,94049,80738.47490936883,0.062,180,803.84,2022-06-29,2037-04-11,Active,86.2,,,Purchase,BR091
LOAN00131402,CUST001314,Mortgage,263080,226691.99964647758,0.052,240,1765.41,2021-05-23,2041-02-07,Active,86.2,315696.0,0.8,Purchase,BR091
LOAN00131403,CUST001314,Student,64473,50509.98743212361,0.062,120,722.27,2022-12-07,2032-10-15,Active,86.2,,,Investment,BR091
LOAN00048201,CUST000482,Credit Line,34830,0.0,0.394,36,1663.5,2022-05-12,2025-04-26,Paid Off,59.5,,,Investment,BR009
LOAN00128201,CUST001282,Personal,37041,28381.617370296368,0.243,48,1213.76,2024-04-27,2028-04-06,Active,73.8,,,Investment,BR042
LOAN00461101,CUST004611,Business,185700,159868.66100977128,0.17,120,3227.42,2022-10-26,2032-09-03,Active,77.6,,,Consolidation,BR026
LOAN00461102,CUST004611,Student,34098,28714.76858385651,0.135,120,519.22,2022-12-16,2032-10-24,Active,77.6,,,Investment,BR026
LOAN00393501,CUST003935,Auto,32632,19991.95777107054,0.146,48,901.57,2023-11-02,2027-10-12,Active,77.5,39158.4,0.8,Refinance,BR108
LOAN00393502,CUST003935,Auto,16042,13048.788206590829,0.146,60,378.28,2024-05-24,2029-04-28,Active,77.5,19250.399999999998,0.8,Investment,BR108
LOAN00393503,CUST003935,Credit Line,47022,30866.690959246636,0.241,48,1535.6,2023-11-07,2027-10-17,Active,77.5,,,Purchase,BR108
LOAN00260401,CUST002604,Credit Line,15132,0.0,0.429,36,753.83,2021-12-07,2024-11-21,Paid Off,55.4,,,Refinance,BR022
LOAN00108601,CUST001086,Student,80471,78199.32051115346,0.081,240,678.11,2024-05-07,2044-01-23,Active,84.0,,,Investment,BR057
LOAN00108602,CUST001086,Credit Line,17259,14056.315456204773,0.186,48,512.41,2024-08-16,2028-07-26,Active,84.0,,,Refinance,BR057
LOAN00108603,CUST001086,Personal,22165,5812.654033759754,0.156,48,623.63,2022-07-04,2026-06-13,Active,84.0,,,Consolidation,BR057
LOAN00440201,CUST004402,Mortgage,112830,95555.94449105576,0.01,240,518.9,2022-05-12,2042-01-27,Active,95.3,135396.0,0.8,Purchase,BR066
LOAN00171901,CUST001719,Student,94017,82817.02678404936,0.039,120,947.41,2024-03-20,2034-01-27,Active,88.9,,,Purchase,BR001
LOAN00216001,CUST002160,Mortgage,511030,492761.783751075,0.052,300,3047.28,2023-11-12,2048-07-03,Active,86.2,613236.0,0.8,Consolidation,BR055
LOAN00216002,CUST002160,Mortgage,312027,303309.74747251126,0.052,360,1713.37,2023-09-25,2053-04-20,Active,86.2,374432.39999999997,0.8,Consolidation,BR055
LOAN00216003,CUST002160,Auto,67026,49513.603090291545,0.072,72,1149.17,2023-10-14,2029-09-12,Active,86.2,80431.2,0.8,Purchase,BR055
LOAN00014801,CUST000148,Credit Line,48265,20599.070470945622,0.449,60,2029.94,2021-09-27,2026-09-01,Active,53.1,,,Consolidation,BR006
LOAN00161901,CUST001619,Credit Line,31929,14334.952108559079,0.314,24,1808.33,2024-05-19,2026-05-09,Late,68.9,,,Investment,BR091
LOAN00064901,CUST000649,Mortgage,255254,249917.50398947086,0.17,240,3744.07,2022-12-02,2042-08-19,Active,72.4,306304.8,0.8,Purchase,BR063
LOAN00064902,CUST000649,Business,493523,367051.322831064,0.215,120,10033.49,2020-09-05,2030-07-15,Active,72.4,,,Purchase,BR063
LOAN00018501,CUST000185,Business,481692,448364.7735513241,0.214,180,8962.24,2021-03-06,2035-12-18,Active,72.5,,,Refinance,BR018
LOAN00105601,CUST001056,Auto,59351,5071.021985388811,0.256,60,1762.97,2020-11-27,2025-11-01,Active,64.6,71221.2,0.8,Refinance,BR011
LOAN00105602,CUST001056,Credit Line,47714,34269.71407323173,0.351,60,1696.44,2023-03-29,2028-03-02,Active,64.6,,,Refinance,BR011
LOAN00489901,CUST004899,Student,81418,73826.2319922455,0.045,240,515.09,2022-11-05,2042-07-23,Active,88.2,,,Purchase,BR016
LOAN00489902,CUST004899,Auto,21569,16186.672236460867,0.055,48,501.62,2024-07-14,2028-06-23,Active,88.2,25882.8,0.8,Consolidation,BR016
LOAN00493001,CUST004930,Credit Line,42097,37518.49073311822,0.272,60,1290.48,2024-08-14,2029-07-19,Active,73.9,,,Consolidation,BR026
LOAN00493002,CUST004930,Personal,32008,10480.333452601339,0.242,60,924.52,2021-09-30,2026-09-04,Active,73.9,,,Refinance,BR026
LOAN00291701,CUST002917,Student,32836,31433.01064247118,0.172,180,510.01,2023-04-12,2038-01-23,Active,73.3,,,Purchase,BR014
LOAN00240201,CUST002402,Credit Line,48769,16521.418599141496,0.224,24,2539.69,2024-04-01,2026-03-22,Active,79.5,,,Refinance,BR025
LOAN00293401,CUST002934,Auto,25006,8435.504798693166,0.012,36,707.54,2023-08-27,2026-08-11,Active,93.3,30007.199999999997,0.8,Purchase,BR001
LOAN00429001,CUST004290,Credit Line,37076,24518.58562458217,0.16,60,901.62,2023-06-15,2028-05-19,Active,87.1,,,Purchase,BR014
LOAN00429002,CUST004290,Business,336553,54050.19843602012,0.09,60,6986.29,2021-04-27,2026-04-01,Active,87.1,,,Purchase,BR014
LOAN00021501,CUST000215,Personal,46119,26097.70766528633,0.268,24,2503.29,2024-08-22,2026-08-12,Active,70.8,,,Refinance,BR043
LOAN00013501,CUST000135,Credit Line,18407,0.0,0.388,24,1114.39,2022-09-17,2024-09-06,Paid Off,60.2,,,Investment,BR014
LOAN00178501,CUST001785,Credit Line,34751,10278.000248224162,0.238,24,1833.86,2024-02-16,2026-02-05,Active,77.9,,,Refinance,BR026
LOAN00048401,CUST000484,Personal,12511,0.0,0.19,36,458.6,2021-11-25,2024-11-09,Paid Off,80.0,,,Investment,BR066
LOAN00048402,CUST000484,Auto,17430,0.0,0.125,36,583.1,2022-04-02,2025-03-17,Paid Off,80.0,20916.0,0.8,Consolidation,BR066
LOAN00203601,CUST002036,Credit Line,30216,2257.2904565675353,0.05,60,570.21,2021-01-23,2025-12-28,Active,100.0,,,Refinance,BR056
LOAN00203602,CUST002036,Credit Line,5665,2938.448621058966,0.05,36,169.79,2024-03-04,2027-02-17,Active,100.0,,,Refinance,BR056
LOAN00476701,CUST004767,Auto,59020,19327.500852689474,0.333,48,2239.83,2022-06-29,2026-06-08,Late,55.5,70824.0,0.8,Investment,BR030
LOAN00341101,CUST003411,Business,245677,196541.6,0.282,180,5863.01,2022-11-15,2037-08-28,Default,64.5,,,Investment,BR063
LOAN00142501,CUST001425,Business,296121,236896.80000000002,0.337,120,8626.85,2024-05-15,2034-03-24,Default,58.0,,,Investment,BR014
LOAN00324101,CUST003241,Auto,23714,10407.366805941327,0.154,72,506.6,2021-09-15,2027-08-15,Active,76.6,28456.8,0.8,Refinance,BR078
LOAN00324102,CUST003241,Mortgage,165578,163952.43481604892,0.134,360,1883.53,2022-07-01,2052-01-25,Active,76.6,198693.6,0.8,Purchase,BR078
LOAN00397401,CUST003974,Personal,15909,0.0,0.207,36,596.92,2021-11-10,2024-10-25,Paid Off,78.0,,,Investment,BR006
LOAN00397402,CUST003974,Mortgage,340489,334699.8678706995,0.122,240,3796.66,2024-04-25,2044-01-11,Active,78.0,408586.8,0.8,Purchase,BR006
LOAN00466701,CUST004667,Student,38284,37232.50486360973,0.242,180,793.89,2022-10-23,2037-08-05,Active,65.1,,,Purchase,BR012
LOAN00484401,CUST004844,Personal,33202,0.0,0.242,24,1758.74,2023-07-11,2025-06-30,Paid Off,73.9,,,Investment,BR042
LOAN00484402,CUST004844,Mortgage,800942,782312.433018439,0.157,300,10695.59,2020-10-28,2045-06-19,Active,73.9,961130.3999999999,0.8,Consolidation,BR042
LOAN00436801,CUST004368,Business,276758,52235.888823020345,0.176,60,6967.75,2021-05-08,2026-04-12,Active,76.9,,,Purchase,BR021
LOAN00277101,CUST002771,Student,42761,39533.490245382774,0.176,120,759.51,2023-12-03,2033-10-11,Active,72.8,,,Consolidation,BR075
LOAN00036601,CUST000366,Business,70814,67726.77545833752,0.241,120,1566.25,2024-02-10,2033-12-19,Active,69.3,,,Consolidation,BR011
LOAN00145701,CUST001457,Auto,17658,5384.330152639747,0.042,60,326.8,2022-02-05,2027-01-10,Active,89.8,21189.6,0.8,Purchase,BR126
LOAN00145702,CUST001457,Mortgage,577332,518024.9710913956,0.022,360,2192.13,2021-06-29,2051-01-23,Active,89.8,692798.4,0.8,Consolidation,BR126
LOAN00145703,CUST001457,Personal,7870,3815.6371474738185,0.107,24,365.71,2024-08-04,2026-07-25,Active,89.8,,,Refinance,BR126
LOAN00250101,CUST002501,Student,68322,59638.85716702743,0.06,180,576.54,2022-10-28,2037-08-10,Active,86.5,,,Purchase,BR047
LOAN00388501,CUST003885,Personal,37673,33134.81616323484,0.23,60,1062.02,2024-08-10,2029-07-15,Active,75.3,,,Refinance,BR067
LOAN00157001,CUST001570,Personal,5595,4407.517164960636,0.3,60,181.02,2023-10-14,2028-09-17,Late,67.1,,,Purchase,BR013
LOAN00278001,CUST002780,Credit Line,19325,0.0,0.179,24,963.85,2023-08-31,2025-08-20,Paid Off,84.8,,,Consolidation,BR013
LOAN00323501,CUST003235,Business,349579,348038.1825395643,0.373,180,10910.23,2023-08-25,2038-06-07,Late,53.8,,,Consolidation,BR005
LOAN00323502,CUST003235,Business,75466,74355.79762948427,0.373,180,2355.27,2021-07-10,2036-04-22,Active,53.8,,,Investment,BR005
LOAN00463501,CUST004635,Credit Line,49175,0.0,0.352,36,2230.05,2020-12-12,2023-11-27,Paid Off,64.5,,,Investment,BR020
LOAN00426001,CUST004260,Business,115979,92783.20000000001,0.314,60,3852.66,2021-10-22,2026-09-26,Default,60.7,,,Refinance,BR059
LOAN00446801,CUST004468,Student,11177,10358.99343807633,0.083,180,108.76,2023-09-06,2038-06-19,Active,83.8,,,Refinance,BR011
LOAN00446802,CUST004468,Credit Line,47581,0.0,0.188,24,2393.87,2021-04-07,2023-03-28,Paid Off,83.8,,,Consolidation,BR011
LOAN00286001,CUST002860,Student,16210,15088.216315217642,0.116,180,190.4,2023-03-26,2038-01-06,Active,79.9,,,Investment,BR007
LOAN00286002,CUST002860,Mortgage,102680,100717.31394386716,0.106,360,946.94,2022-04-03,2051-10-28,Active,79.9,123216.0,0.8,Consolidation,BR007
LOAN00154401,CUST001544,Mortgage,145990,144627.2852855214,0.204,240,2526.03,2023-07-31,2043-04-17,Active,68.4,175188.0,0.8,Purchase,BR031
LOAN00454801,CUST004548,Personal,21368,14321.696230782762,0.229,48,683.71,2023-11-18,2027-10-28,Active,75.4,,,Refinance,BR061
LOAN00454802,CUST004548,Student,77566,73837.7413439744,0.154,180,1106.93,2023-05-15,2038-02-25,Active,75.4,,,Investment,BR061
LOAN00423401,CUST004234,Auto,65226,35852.7565417107,0.08,60,1322.55,2023-02-23,2028-01-28,Active,85.3,78271.2,0.8,Investment,BR117
LOAN00280401,CUST002804,Credit Line,25463,0.0,0.401,36,1226.52,2022-06-12,2025-05-27,Paid Off,58.7,,,Purchase,BR009
LOAN00280402,CUST002804,Student,81509,81428.89386033242,0.296,240,2016.37,2024-08-14,2044-05-01,Active,58.7,,,Purchase,BR009
LOAN00186001,CUST001860,Auto,51446,6634.617813531646,0.116,36,1698.93,2023-01-06,2025-12-21,Active,81.1,61735.2,0.8,Refinance,BR056
LOAN00186002,CUST001860,Mortgage,170417,157620.13054491841,0.096,180,1789.83,2023-06-09,2038-03-22,Active,81.1,204500.4,0.8,Investment,BR056
LOAN00205201,CUST002052,Student,48406,48334.698472040334,0.276,240,1118.11,2024-08-03,2044-04-20,Active,61.1,,,Consolidation,BR125
LOAN00205202,CUST002052,Credit Line,41292,36049.55692803877,0.381,60,1548.38,2024-03-17,2029-02-19,Active,61.1,,,Consolidation,BR125
LOAN00310201,CUST003102,Mortgage,120073,109577.70838335325,0.01,240,552.21,2023-09-30,2043-06-17,Active,91.5,144087.6,0.8,Purchase,BR025
LOAN00310202,CUST003102,Mortgage,53704,46717.83651783196,0.01,180,321.42,2023-07-15,2038-04-27,Active,91.5,64444.799999999996,0.8,Consolidation,BR025
LOAN00212401,CUST002124,Auto,60982,44436.72616839756,0.195,36,2250.8,2024-08-24,2027-08-09,Active,71.8,73178.4,0.8,Refinance,BR103
LOAN00212402,CUST002124,Mortgage,109027,108754.69279672256,0.175,300,1610.91,2024-08-23,2049-04-14,Active,71.8,130832.4,0.8,Refinance,BR103
LOAN00194201,CUST001942,Student,94249,93144.28255835264,0.204,240,1630.77,2023-03-08,2042-11-23,Active,69.5,,,Purchase,BR053
LOAN00311201,CUST003112,Student,37156,36951.61899399642,0.188,240,596.41,2024-07-20,2044-04-06,Active,71.4,,,Consolidation,BR028
LOAN00350001,CUST003500,Student,54569,51918.25212284022,0.199,120,1050.96,2024-04-23,2034-03-02,Active,70.1,,,Refinance,BR053
LOAN00189501,CUST001895,Personal,5408,1384.237341182851,0.234,60,153.7,2021-06-25,2026-05-30,Active,74.8,,,Consolidation,BR034
LOAN00014001,CUST000140,Mortgage,851413,851258.9549841316,0.32,360,22706.09,2021-10-30,2051-05-26,Late,54.7,1021695.6,0.8,Refinance,BR050
LOAN00014002,CUST000140,Mortgage,1079979,863983.2000000001,0.32,360,28801.65,2021-07-11,2051-02-04,Default,54.7,1295974.8,0.8,Investment,BR050
LOAN00014003,CUST000140,Credit Line,27519,22015.2,0.435,24,1736.26,2023-12-29,2025-12-18,Default,54.7,,,Investment,BR050
LOAN00119501,CUST001195,Credit Line,35583,31407.934785910496,0.489,48,1699.93,2024-07-19,2028-06-28,Active,48.4,,,Purchase,BR108
LOAN00239401,CUST002394,Business,182892,135007.98665569193,0.278,60,5672.45,2023-07-15,2028-06-18,Active,64.9,,,Refinance,BR063
LOAN00342101,CUST003421,Mortgage,190660,181401.74286786202,0.227,180,3734.68,2021-11-21,2036-09-03,Active,65.6,228792.0,0.8,Investment,BR047
LOAN00467901,CUST004679,Auto,75051,38256.363232742784,0.026,36,2169.37,2024-02-27,2027-02-11,Active,91.6,90061.2,0.8,Purchase,BR001
LOAN00456301,CUST004563,Business,236261,189008.80000000002,0.315,60,7862.95,2023-05-06,2028-04-09,Default,60.6,,,Purchase,BR012
LOAN00287401,CUST002874,Business,356365,340385.16253269435,0.268,120,8563.53,2023-12-05,2033-10-13,Active,66.1,,,Consolidation,BR077
LOAN00020601,CUST000206,Student,50322,46093.540169614986,0.286,120,1274.84,2022-08-22,2032-06-30,Active,59.9,,,Consolidation,BR030
LOAN00038601,CUST000386,Auto,44787,33240.288769701416,0.133,48,1208.2,2024-05-19,2028-04-28,Active,79.1,53744.4,0.8,Refinance,BR007
LOAN00038602,CUST000386,Business,108619,88866.03593599932,0.158,60,2629.87,2024-05-19,2029-04-23,Active,79.1,,,Purchase,BR007
LOAN00038603,CUST000386,Auto,57024,0.0,0.133,36,1929.61,2022-02-24,2025-02-08,Paid Off,79.1,68428.8,0.8,Purchase,BR007
LOAN00117101,CUST001171,Student,74170,60609.26146584316,0.032,120,723.06,2023-07-26,2033-06-03,Active,89.8,,,Consolidation,BR126
LOAN00013801,CUST000138,Auto,47719,1753.3428070599984,0.204,36,1783.15,2022-10-14,2025-09-28,Active,70.7,57262.799999999996,0.8,Refinance,BR055
LOAN00266101,CUST002661,Personal,32470,0.0,0.397,24,1981.51,2022-07-02,2024-06-21,Paid Off,55.6,,,Refinance,BR001
LOAN00236301,CUST002363,Business,391070,312856.0,0.409,120,13572.18,2024-01-18,2033-11-26,Default,49.5,,,Refinance,BR001
LOAN00001001,CUST000010,Personal,9504,2434.5626033459585,0.139,48,259.23,2022-06-23,2026-06-02,Active,86.0,,,Investment,BR013
LOAN00039001,CUST000390,Business,158540,138656.16345809668,0.267,120,3798.37,2022-01-04,2031-11-13,Active,66.2,,,Purchase,BR002
LOAN00215001,CUST002150,Personal,45176,31431.31231191297,0.467,48,2092.98,2023-07-30,2027-07-09,Active,47.4,,,Purchase,BR026
LOAN00215002,CUST002150,Credit Line,17760,1134.7796153080792,0.497,24,1181.78,2023-10-04,2025-09-23,Active,47.4,,,Refinance,BR026
LOAN00215003,CUST002150,Credit Line,18072,14457.6,0.497,60,820.35,2022-11-13,2027-10-18,Default,47.4,,,Purchase,BR026
LOAN00451501,CUST004515,Credit Line,21287,0.0,0.277,24,1165.16,2020-09-22,2022-09-12,Paid Off,73.3,,,Consolidation,BR047
LOAN00052401,CUST000524,Auto,45286,0.0,0.07,36,1398.3,2022-01-26,2025-01-10,Paid Off,86.5,54343.2,0.8,Consolidation,BR059
LOAN00026401,CUST000264,Credit Line,33698,21412.546985369943,0.404,60,1314.82,2022-09-03,2027-08-08,Active,58.4,,,Investment,BR056
LOAN00190701,CUST001907,Student,80715,76482.94847687779,0.381,120,2624.37,2022-07-30,2032-06-07,Active,48.7,,,Consolidation,BR028
LOAN00114801,CUST001148,Credit Line,40491,0.0,0.467,24,2626.3,2021-05-13,2023-05-03,Paid Off,50.9,,,Refinance,BR056
LOAN00114802,CUST001148,Student,52661,52522.56485165602,0.362,240,1589.88,2021-08-11,2041-04-28,Active,50.9,,,Investment,BR056
LOAN00377301,CUST003773,Auto,22193,9625.531648448852,0.273,48,764.61,2022-11-20,2026-10-30,Active,62.6,26631.6,0.8,Refinance,BR006
LOAN00377302,CUST003773,Auto,54052,21417.038920160943,0.273,72,1533.21,2021-02-22,2027-01-22,Late,62.6,64862.399999999994,0.8,Refinance,BR006
LOAN00377303,CUST003773,Business,223773,221927.67184735622,0.298,180,5625.03,2023-11-14,2038-08-27,Active,62.6,,,Purchase,BR006
LOAN00420101,CUST004201,Mortgage,131659,129941.47710734566,0.099,360,1145.68,2023-07-05,2053-01-28,Active,80.7,157990.8,0.8,Consolidation,BR078
LOAN00419701,CUST004197,Auto,18564,0.0,0.01,48,394.7,2020-12-30,2024-12-09,Paid Off,95.8,22276.8,0.8,Investment,BR013
LOAN00295101,CUST002951,Mortgage,288444,214156.94766087562,0.01,180,1726.32,2021-07-31,2036-05-13,Active,97.6,346132.8,0.8,Investment,BR117
LOAN00077101,CUST000771,Student,79245,63412.98118996186,0.039,120,798.56,2023-04-18,2033-02-24,Active,88.9,,,Refinance,BR030
LOAN00369801,CUST003698,Personal,13126,10627.562544428425,0.171,48,379.43,2024-08-24,2028-08-03,Active,82.2,,,Purchase,BR040
LOAN00407701,CUST004077,Mortgage,196142,195116.3961236919,0.19,300,3133.72,2023-03-28,2047-11-17,Late,70.0,235370.4,0.8,Investment,BR096
LOAN00076501,CUST000765,Personal,30605,0.0,0.048,24,1339.94,2023-07-11,2025-06-30,Paid Off,96.7,,,Investment,BR059
LOAN00076502,CUST000765,Personal,22373,0.0,0.048,48,513.21,2021-03-24,2025-03-03,Paid Off,96.7,,,Consolidation,BR059
LOAN00037901,CUST000379,Credit Line,42844,0.0,0.05,48,986.67,2021-04-01,2025-03-11,Paid Off,100.0,,,Consolidation,BR001
LOAN00037902,CUST000379,Auto,27157,18255.05037320382,0.01,60,464.21,2023-12-30,2028-12-03,Active,100.0,32588.399999999998,0.8,Investment,BR001
LOAN00451701,CUST004517,Auto,34561,22915.283902922532,0.218,60,950.61,2023-04-17,2028-03-21,Active,69.1,41473.2,0.8,Investment,BR001
LOAN00255001,CUST002550,Student,10559,8901.329244863105,0.01,240,48.56,2022-03-22,2041-12-07,Active,100.0,,,Purchase,BR001
LOAN00255002,CUST002550,Business,267221,112967.31690619876,0.01,60,4567.81,2022-09-30,2027-09-04,Active,100.0,,,Purchase,BR001
LOAN00023601,CUST000236,Student,83539,72863.99288146767,0.05,180,660.62,2023-01-02,2037-10-15,Active,87.6,,,Investment,BR038
LOAN00413201,CUST004132,Student,66445,46199.395225826185,0.145,120,1051.74,2020-12-22,2030-10-31,Active,76.5,,,Consolidation,BR026
LOAN00413202,CUST004132,Student,15565,12006.456807624483,0.145,120,246.37,2021-11-18,2031-09-27,Active,76.5,,,Purchase,BR026
LOAN00011001,CUST000110,Mortgage,62444,58710.83517941953,0.147,240,808.45,2020-10-17,2040-07-04,Active,75.1,74932.8,0.8,Investment,BR091
LOAN00170101,CUST001701,Personal,5007,0.0,0.168,24,247.08,2021-03-27,2023-03-17,Paid Off,82.6,,,Investment,BR021
LOAN00170102,CUST001701,Auto,48907,23878.100253528537,0.103,48,1247.47,2023-05-16,2027-04-25,Active,82.6,58688.4,0.8,Purchase,BR021
LOAN00030601,CUST000306,Credit Line,34810,20594.8265672302,0.233,60,987.32,2022-12-01,2027-11-05,Active,78.5,,,Purchase,BR021
LOAN00194801,CUST001948,Credit Line,37196,13232.651261813382,0.255,60,1102.68,2021-11-06,2026-10-11,Active,75.9,,,Refinance,BR028
LOAN00483901,CUST004839,Student,19925,14043.104738870843,0.01,180,119.25,2020-12-28,2035-10-11,Active,100.0,,,Consolidation,BR031
LOAN00048001,CUST000480,Student,52815,37223.918533674456,0.01,180,316.09,2021-01-07,2035-10-21,Active,96.1,,,Investment,BR067
LOAN00089301,CUST000893,Mortgage,403017,363969.5121546917,0.01,360,1296.26,2022-05-07,2051-12-01,Active,95.3,483620.39999999997,0.8,Consolidation,BR015
LOAN00188701,CUST001887,Mortgage,4734704,4678353.800381149,0.257,180,103688.23,2023-12-20,2038-10-02,Active,62.1,5681644.8,0.8,Consolidation,BR067
LOAN00218201,CUST002182,Mortgage,148490,147975.465576838,0.189,360,2347.18,2022-02-10,2051-09-06,Active,70.1,178188.0,0.8,Refinance,BR122
LOAN00218202,CUST002182,Student,20800,18658.923370599932,0.199,120,400.59,2023-03-15,2033-01-21,Active,70.1,,,Investment,BR122
LOAN00420001,CUST004200,Mortgage,79280,74884.34294250766,0.05,300,463.46,2023-01-28,2047-09-19,Active,86.5,95136.0,0.8,Investment,BR059
LOAN00420002,CUST004200,Business,59239,25029.277640293367,0.095,60,1244.13,2022-07-18,2027-06-22,Active,86.5,,,Investment,BR059
LOAN00102301,CUST001023,Credit Line,19430,4889.728379245942,0.254,24,1040.91,2024-01-14,2026-01-03,Active,76.0,,,Investment,BR056
LOAN00155401,CUST001554,Mortgage,235671,233437.34848135966,0.26,180,5216.28,2024-03-12,2038-12-24,Active,61.8,282805.2,0.8,Consolidation,BR126
LOAN00305501,CUST003055,Credit Line,44790,20736.29944418752,0.05,36,1342.4,2023-12-19,2026-12-03,Active,100.0,,,Investment,BR034
LOAN00305502,CUST003055,Credit Line,47508,29141.6096195682,0.05,60,896.53,2023-07-21,2028-06-24,Active,100.0,,,Refinance,BR034
