account_id,customer_id,account_type,balance,credit_limit,interest_rate,account_status,open_date,last_activity_date,branch_id
ACC00077102,CUST000771,Credit Card,-2478,1843.0,0.2465,Closed,2020-11-14,2025-01-04,BR030
ACC00077201,CUST000772,Credit Card,-439,45079.0,0.2204,Active,2025-09-03,2025-01-28,BR001
ACC00077202,CUST000772,Money Market,17566,,0.0366,Active,2025-08-29,2025-03-04,BR001
ACC00077203,CUST000772,Savings,22670,,0.0127,Active,2025-08-26,2024-09-27,BR001
ACC00077301,CUST000773,Savings,22280,,0.0487,Active,2016-05-07,2025-04-17,BR017
ACC00077302,CUST000773,Checking,24270,,0.0,Active,2016-04-13,2025-07-25,BR017
ACC00077401,CUST000774,Checking,22491,,0.0,Active,2018-12-30,2024-11-23,BR031
ACC00077402,CUST000774,Savings,17466,,0.0405,Active,2018-12-15,2024-12-07,BR031
ACC00077403,CUST000774,CD,20755,,0.0112,Active,2018-12-31,2025-02-06,BR031
ACC00077501,CUST000775,Savings,21891,,0.0257,Active,2018-04-17,2024-10-07,BR075
ACC00077601,CUST000776,CD,8488,,0.0257,Inactive,2025-06-24,2024-09-10,BR077
ACC00077602,CUST000776,Credit Card,-3933,12481.0,0.2007,Active,2025-06-21,2024-12-10,BR077
ACC00077701,CUST000777,Savings,6189,,0.0266,Active,2018-07-03,2024-12-04,BR001
ACC00077702,CUST000777,Money Market,20055,,0.0306,Active,2018-06-16,2025-08-07,BR001
ACC00077801,CUST000778,Checking,7307,,0.0,Closed,2023-07-29,2024-10-05,BR009
ACC00077802,CUST000778,CD,21024,,0.012,Active,2023-07-28,2025-04-15,BR009
ACC00077803,CUST000778,Credit Card,-252,15740.0,0.1991,Active,2023-07-29,2025-06-23,BR009
ACC00077901,CUST000779,Money Market,1721,,0.0367,Active,2025-03-09,2025-05-18,BR020
ACC00077902,CUST000779,Savings,1372,,0.0384,Active,2025-03-29,2025-02-23,BR020
ACC00077903,CUST000779,Money Market,1133,,0.0438,Active,2025-03-20,2025-03-24,BR020
ACC00078001,CUST000780,Money Market,14584,,0.0281,Active,2023-04-18,2024-11-22,BR015
ACC00078101,CUST000781,Credit Card,-5608,4108.0,0.2313,Active,2016-12-06,2025-02-06,BR050
ACC00078201,CUST000782,Savings,2786,,0.0248,Closed,2020-03-08,2025-07-24,BR001
ACC00078202,CUST000782,CD,19200,,0.0125,Active,2020-03-17,2025-03-02,BR001
ACC00078203,CUST000782,Checking,5122,,0.0,Active,2020-03-14,2025-01-19,BR001
ACC00078301,CUST000783,CD,11805,,0.0161,Inactive,2019-08-25,2025-04-27,BR087
ACC00078401,CUST000784,Credit Card,-4438,40559.0,0.1572,Active,2016-03-30,2025-06-20,BR117
ACC00078402,CUST000784,Savings,24698,,0.034,Active,2016-04-04,2025-06-08,BR117
ACC00078501,CUST000785,Savings,17635,,0.0301,Active,2021-09-08,2025-04-05,BR055
ACC00078502,CUST000785,Checking,24364,,0.0,Active,2021-09-05,2025-06-02,BR055
ACC00078601,CUST000786,Money Market,1089,,0.0211,Active,2020-08-11,2025-02-06,BR013
ACC00078701,CUST000787,CD,17274,,0.0265,Frozen,2020-10-12,2025-07-16,BR040
ACC00078801,CUST000788,Checking,9063,,0.0,Active,2023-03-24,2025-08-27,BR012
ACC00078901,CUST000789,Checking,3444,,0.0,Inactive,2019-10-08,2025-07-03,BR009
ACC00078902,CUST000789,Money Market,3708,,0.0266,Active,2019-09-22,2025-08-17,BR009
ACC00079001,CUST000790,Savings,17650,,0.0461,Active,2016-12-07,2024-09-06,BR091
ACC00079002,CUST000790,Savings,24040,,0.0479,Active,2016-12-26,2024-12-04,BR091
ACC00079003,CUST000790,CD,4556,,0.0436,Active,2016-12-22,2025-07-08,BR091
ACC00079101,CUST000791,Money Market,2302,,0.0383,Active,2021-06-29,2025-07-10,BR004
ACC00079102,CUST000791,Checking,1173,,0.0,Active,2021-06-29,2024-09-06,BR004
ACC00079201,CUST000792,Money Market,4703,,0.0442,Active,2020-04-08,2025-08-27,BR055
ACC00079301,CUST000793,Money Market,1654,,0.0368,Active,2016-01-10,2025-08-01,BR039
ACC00079302,CUST000793,Money Market,2720,,0.0283,Active,2016-01-13,2025-03-11,BR039
ACC00079401,CUST000794,CD,3336,,0.0131,Active,2024-08-16,2025-03-04,BR007
ACC00079402,CUST000794,Savings,4542,,0.0314,Active,2024-08-01,2025-06-01,BR007
ACC00079501,CUST000795,Money Market,2884,,0.0107,Active,2019-09-15,2025-02-02,BR077
ACC00079502,CUST000795,Checking,4872,,0.0,Closed,2019-09-19,2025-03-10,BR077
ACC00079503,CUST000795,Checking,3110,,0.0,Active,2019-09-11,2025-03-18,BR077
ACC00079601,CUST000796,Money Market,3379,,0.0398,Active,2020-03-31,2024-12-18,BR087
ACC00079602,CUST000796,Savings,1260,,0.0478,Active,2020-04-02,2025-04-21,BR087
ACC00079701,CUST000797,Money Market,4942,,0.0403,Active,2024-07-09,2025-02-16,BR005
ACC00079801,CUST000798,Checking,4834,,0.0,Active,2023-04-08,2025-03-22,BR020
ACC00079802,CUST000798,Money Market,3849,,0.0162,Active,2023-04-04,2025-01-02,BR020
ACC00079901,CUST000799,Checking,14600,,0.0,Active,2016-04-10,2024-12-01,BR050
ACC00079902,CUST000799,Checking,19413,,0.0,Active,2016-04-22,2024-12-11,BR050
ACC00079903,CUST000799,Money Market,22998,,0.0192,Active,2016-03-30,2024-11-20,BR050
ACC00080001,CUST000800,Credit Card,-681,29727.0,0.1636,Active,2017-07-13,2024-12-03,BR015
ACC00080002,CUST000800,Savings,1952,,0.0461,Active,2017-07-20,2025-03-23,BR015
ACC00080101,CUST000801,Savings,21771,,0.0385,Active,2024-07-04,2025-05-16,BR001
ACC00080102,CUST000801,Credit Card,-273,11350.0,0.1511,Active,2024-07-16,2024-10-26,BR001
ACC00080201,CUST000802,Credit Card,-6994,26953.0,0.2352,Active,2020-07-21,2024-09-03,BR025
ACC00080202,CUST000802,Savings,15512,,0.0166,Active,2020-07-08,2025-02-19,BR025
ACC00080203,CUST000802,Savings,22196,,0.0278,Active,2020-07-17,2025-04-23,BR025
ACC00080301,CUST000803,Money Market,17491,,0.019,Active,2020-01-21,2024-11-13,BR006
ACC00080401,CUST000804,CD,12848,,0.0268,Active,2020-12-20,2024-10-10,BR055
ACC00080402,CUST000804,CD,21991,,0.014,Active,2021-01-09,2025-04-14,BR055
ACC00080501,CUST000805,Checking,12387,,0.0,Closed,2024-06-12,2025-08-14,BR056
ACC00080601,CUST000806,Money Market,17068,,0.0422,Active,2019-11-02,2025-03-20,BR077
ACC00080602,CUST000806,Savings,20298,,0.0263,Active,2019-10-22,2025-08-03,BR077
ACC00080701,CUST000807,Checking,216538,,0.0,Active,2021-01-28,2025-06-26,BR018
ACC00080702,CUST000807,CD,479234,,0.028,Active,2021-02-08,2024-09-19,BR018
ACC00080703,CUST000807,Savings,89790,,0.0257,Inactive,2021-02-12,2025-02-02,BR018
ACC00080801,CUST000808,Credit Card,-349,18730.0,0.2488,Active,2019-12-03,2025-03-28,BR069
ACC00080802,CUST000808,Credit Card,-8727,33450.0,0.2246,Active,2019-11-12,2025-03-03,BR069
ACC00080803,CUST000808,Checking,12592,,0.0,Active,2019-11-21,2024-11-24,BR069
ACC00080901,CUST000809,Credit Card,-17491,9160.0,0.1558,Active,2022-05-31,2025-07-07,BR075
ACC00080902,CUST000809,Money Market,37832,,0.0492,Closed,2022-05-30,2024-09-04,BR075
ACC00081001,CUST000810,Credit Card,-432,28497.0,0.1628,Active,2020-12-02,2025-02-04,BR043
ACC00081002,CUST000810,CD,4264,,0.0458,Active,2020-12-15,2025-06-09,BR043
ACC00081101,CUST000811,Checking,4716,,0.0,Active,2025-09-03,2025-08-15,BR042
ACC00081201,CUST000812,Credit Card,-626,1925.0,0.2349,Active,2019-06-06,2024-11-23,BR061
ACC00081202,CUST000812,Money Market,13651,,0.0149,Active,2019-05-23,2025-05-02,BR061
ACC00081301,CUST000813,Credit Card,-6296,49058.0,0.1513,Active,2025-02-06,2025-08-13,BR004
ACC00081302,CUST000813,Checking,20002,,0.0,Inactive,2025-02-27,2024-11-11,BR004
ACC00081303,CUST000813,Checking,2144,,0.0,Active,2025-02-20,2024-11-26,BR004
ACC00081401,CUST000814,Savings,18008,,0.0303,Active,2017-10-25,2024-09-17,BR013
ACC00081402,CUST000814,Money Market,13861,,0.0276,Active,2017-11-08,2025-03-24,BR013
ACC00081403,CUST000814,Savings,21670,,0.0224,Active,2017-10-30,2025-05-31,BR013
ACC00081501,CUST000815,Money Market,2098,,0.0438,Active,2017-03-22,2025-07-01,BR077
ACC00081502,CUST000815,Credit Card,-839,38600.0,0.2136,Active,2017-02-27,2024-09-26,BR077
ACC00081601,CUST000816,Credit Card,-214,14806.0,0.1607,Active,2017-07-16,2025-07-01,BR022
ACC00081602,CUST000816,Money Market,4812,,0.0251,Active,2017-07-02,2024-10-16,BR022
ACC00081701,CUST000817,Credit Card,-587,8157.0,0.1701,Frozen,2022-08-08,2025-06-26,BR028
ACC00081702,CUST000817,Money Market,10627,,0.015,Active,2022-08-29,2025-02-24,BR028
ACC00081801,CUST000818,Credit Card,-358,24492.0,0.213,Active,2023-05-05,2024-12-19,BR015
ACC00081802,CUST000818,Checking,4875,,0.0,Closed,2023-05-22,2025-05-26,BR015
ACC00081803,CUST000818,Checking,1708,,0.0,Active,2023-05-26,2024-09-23,BR015
ACC00081901,CUST000819,Money Market,2559,,0.0444,Active,2021-07-31,2025-05-10,BR068
ACC00082001,CUST000820,Credit Card,-340,44373.0,0.2077,Active,2020-12-22,2025-01-29,BR013
ACC00082002,CUST000820,Savings,2668,,0.0326,Active,2021-01-08,2025-08-11,BR013
ACC00082003,CUST000820,Credit Card,-148,48755.0,0.2183,Active,2021-01-13,2025-01-11,BR013
ACC00082101,CUST000821,Savings,9090,,0.0323,Active,2023-04-25,2024-11-12,BR015
ACC00082201,CUST000822,CD,23261,,0.0267,Active,2024-07-03,2025-06-21,BR077
ACC00082202,CUST000822,CD,15096,,0.0115,Active,2024-07-09,2024-08-31,BR077
ACC00082301,CUST000823,CD,6417,,0.0437,Inactive,2020-04-14,2024-09-18,BR001
ACC00082302,CUST000823,Credit Card,-581,14239.0,0.2281,Active,2020-04-24,2025-03-27,BR001
ACC00082401,CUST000824,Money Market,236,,0.0359,Active,2021-01-07,2025-02-03,BR022
ACC00082402,CUST000824,Credit Card,-1126,15278.0,0.2034,Active,2020-12-29,2024-09-20,BR022
ACC00082501,CUST000825,Money Market,97703,,0.038,Active,2022-04-05,2025-03-30,BR047
ACC00082502,CUST000825,Checking,79212,,0.0,Active,2022-04-02,2025-01-25,BR047
ACC00082601,CUST000826,Credit Card,-1668,16651.0,0.1661,Active,2018-11-30,2025-08-11,BR021
ACC00082602,CUST000826,Credit Card,-3350,42526.0,0.2123,Active,2018-11-27,2024-11-27,BR021
ACC00082701,CUST000827,CD,169,,0.0172,Inactive,2018-06-30,2025-06-08,BR025
ACC00082702,CUST000827,CD,2085,,0.0304,Active,2018-07-04,2024-11-28,BR025
ACC00082801,CUST000828,Checking,16463,,0.0,Active,2025-04-15,2024-12-17,BR039
ACC00082802,CUST000828,Money Market,11122,,0.0324,Active,2025-04-29,2024-10-21,BR039
ACC00082803,CUST000828,Money Market,4841,,0.0189,Active,2025-05-08,2024-11-18,BR039
ACC00082901,CUST000829,Checking,20181,,0.0,Active,2020-07-06,2025-05-19,BR022
ACC00082902,CUST000829,CD,76762,,0.0266,Active,2020-06-20,2025-07-29,BR022
ACC00083001,CUST000830,CD,68861,,0.0262,Active,2018-08-07,2025-03-21,BR043
ACC00083002,CUST000830,CD,19368,,0.0337,Active,2018-08-15,2025-08-16,BR043
ACC00083101,CUST000831,Credit Card,-552,3186.0,0.2375,Active,2016-01-01,2025-04-10,BR004
ACC00083102,CUST000831,Savings,4447,,0.0488,Active,2016-01-14,2025-01-08,BR004
ACC00083201,CUST000832,Money Market,15347,,0.0208,Frozen,2018-02-26,2025-02-22,BR001
ACC00083202,CUST000832,Credit Card,-3042,16612.0,0.218,Active,2018-02-15,2025-03-19,BR001
ACC00083301,CUST000833,Savings,3521,,0.0105,Active,2020-08-31,2025-08-09,BR066
ACC00083302,CUST000833,CD,4440,,0.0293,Active,2020-09-05,2024-11-06,BR066
ACC00083303,CUST000833,Savings,2281,,0.0404,Active,2020-09-01,2025-07-02,BR066
ACC00083401,CUST000834,Savings,59545,,0.0229,Active,2017-07-27,2025-07-18,BR047
ACC00083501,CUST000835,CD,625,,0.0176,Active,2021-10-13,2025-05-24,BR061
ACC00083502,CUST000835,Money Market,4820,,0.0437,Active,2021-10-16,2025-01-25,BR061
ACC00083601,CUST000836,Money Market,3077,,0.0138,Inactive,2023-10-22,2025-03-29,BR103
ACC00083602,CUST000836,Money Market,2691,,0.0192,Active,2023-10-10,2024-09-29,BR103
ACC00083603,CUST000836,Savings,3011,,0.0277,Active,2023-10-08,2024-12-13,BR103
ACC00083604,CUST000836,Money Market,4345,,0.0313,Active,2023-10-26,2025-06-17,BR103
ACC00083701,CUST000837,Money Market,28284,,0.0388,Active,2023-05-24,2025-03-19,BR002
ACC00083801,CUST000838,Credit Card,-198,47346.0,0.1613,Active,2022-12-07,2025-06-15,BR126
ACC00083802,CUST000838,Money Market,953,,0.0405,Active,2022-11-24,2025-01-07,BR126
ACC00083901,CUST000839,Checking,2677,,0.0,Active,2021-09-21,2024-09-04,BR068
ACC00083902,CUST000839,CD,4002,,0.0457,Active,2021-09-23,2025-02-11,BR068
ACC00083903,CUST000839,Savings,4551,,0.0446,Inactive,2021-08-31,2025-08-04,BR068
ACC00084001,CUST000840,Money Market,3867,,0.0271,Active,2022-04-17,2025-06-03,BR017
ACC00084002,CUST000840,CD,4150,,0.0497,Active,2022-04-14,2024-12-15,BR017
ACC00084101,CUST000841,Money Market,2975,,0.0364,Active,2024-09-07,2025-02-11,BR104
ACC00084201,CUST000842,Credit Card,-77,36690.0,0.1702,Active,2016-03-18,2025-03-12,BR025
ACC00084202,CUST000842,Savings,654,,0.0444,Active,2016-03-02,2024-09-08,BR025
ACC00084203,CUST000842,Money Market,3654,,0.0229,Active,2016-02-25,2025-06-14,BR025
ACC00084301,CUST000843,Savings,4072,,0.0228,Active,2018-02-13,2025-08-08,BR003
ACC00084302,CUST000843,CD,522,,0.0199,Active,2018-02-03,2024-10-29,BR003
ACC00084303,CUST000843,Money Market,2918,,0.0251,Active,2018-02-05,2025-06-18,BR003
ACC00084401,CUST000844,Savings,1792,,0.0411,Active,2025-05-05,2025-04-15,BR055
ACC00084402,CUST000844,Savings,2100,,0.022,Active,2025-05-15,2024-09-25,BR055
ACC00084501,CUST000845,Money Market,1233,,0.0212,Closed,2025-05-22,2024-09-20,BR066
ACC00084502,CUST000845,CD,539,,0.0236,Active,2025-05-22,2025-07-20,BR066
ACC00084503,CUST000845,Money Market,3954,,0.0441,Active,2025-06-11,2025-02-18,BR066
ACC00084601,CUST000846,Savings,14186,,0.0177,Active,2025-04-06,2024-09-05,BR067
ACC00084701,CUST000847,Checking,1759,,0.0,Active,2022-10-31,2025-08-14,BR013
ACC00084702,CUST000847,Savings,2306,,0.0498,Active,2022-10-29,2025-06-19,BR013
ACC00084801,CUST000848,Savings,16203,,0.0135,Inactive,2017-08-15,2025-07-10,BR022
ACC00084802,CUST000848,Credit Card,-6384,11531.0,0.2215,Active,2017-09-03,2025-02-18,BR022
ACC00084803,CUST000848,Credit Card,-6190,39011.0,0.2436,Active,2017-09-11,2025-06-18,BR022
ACC00084901,CUST000849,Money Market,16774,,0.0267,Active,2020-01-22,2025-04-20,BR078
ACC00084902,CUST000849,Savings,8064,,0.0353,Active,2019-12-28,2025-08-13,BR078
ACC00085001,CUST000850,Savings,23430,,0.0323,Active,2021-12-09,2024-11-09,BR004
ACC00085002,CUST000850,Money Market,16387,,0.0324,Active,2021-12-03,2025-08-27,BR004
ACC00085101,CUST000851,Savings,3485,,0.0311,Active,2025-05-01,2024-11-26,BR099
ACC00085102,CUST000851,Savings,1106,,0.0419,Active,2025-04-17,2025-03-21,BR099
ACC00085201,CUST000852,Savings,84961,,0.0481,Active,2025-04-07,2025-02-26,BR011
ACC00085202,CUST000852,Savings,39218,,0.0156,Inactive,2025-04-29,2025-03-19,BR011
ACC00085301,CUST000853,Checking,450708,,0.0,Active,2016-01-09,2024-10-07,BR103
ACC00085302,CUST000853,CD,147218,,0.0239,Active,2016-01-03,2025-03-15,BR103
ACC00085401,CUST000854,Credit Card,-776,33885.0,0.1861,Active,2017-01-26,2024-10-20,BR001
ACC00085402,CUST000854,Money Market,10116,,0.0126,Frozen,2017-02-02,2024-10-13,BR001
ACC00085501,CUST000855,Credit Card,-5214,36308.0,0.2398,Active,2022-09-25,2025-07-08,BR056
ACC00085502,CUST000855,Savings,21211,,0.0205,Active,2022-08-28,2025-07-14,BR056
ACC00085601,CUST000856,Checking,2002,,0.0,Active,2025-06-13,2025-05-19,BR055
ACC00085701,CUST000857,CD,1940,,0.0111,Frozen,2023-06-27,2025-03-10,BR067
ACC00085702,CUST000857,Savings,4237,,0.016,Active,2023-06-14,2024-11-04,BR067
ACC00085801,CUST000858,Savings,2773,,0.0367,Active,2022-08-10,2025-06-16,BR096
ACC00085802,CUST000858,Credit Card,-39,30279.0,0.208,Active,2022-08-07,2024-09-09,BR096
ACC00085803,CUST000858,Credit Card,-737,30034.0,0.16,Active,2022-08-09,2025-07-26,BR096
ACC00085901,CUST000859,Credit Card,-1788,43876.0,0.1639,Active,2019-03-31,2025-05-12,BR086
ACC00085902,CUST000859,Savings,3103,,0.0124,Active,2019-04-07,2025-08-06,BR086
ACC00086001,CUST000860,Savings,18691,,0.0263,Active,2023-10-18,2024-11-29,BR025
ACC00086101,CUST000861,Money Market,13646,,0.0217,Active,2020-03-31,2024-09-09,BR103
ACC00086102,CUST000861,Savings,10766,,0.0275,Active,2020-03-12,2025-04-22,BR103
ACC00086201,CUST000862,Credit Card,-2864,14821.0,0.152,Active,2021-06-18,2025-02-25,BR014
ACC00086202,CUST000862,Money Market,18838,,0.0276,Closed,2021-06-29,2025-05-26,BR014
ACC00086301,CUST000863,Credit Card,-809,31594.0,0.2433,Inactive,2020-05-13,2025-05-15,BR108
ACC00086401,CUST000864,Savings,13875,,0.0184,Active,2024-02-22,2025-06-10,BR001
ACC00086402,CUST000864,Savings,8998,,0.0107,Active,2024-02-27,2024-10-02,BR001
ACC00086501,CUST000865,Money Market,13695,,0.0117,Active,2018-11-27,2025-03-23,BR034
ACC00086502,CUST000865,Savings,13914,,0.0487,Active,2018-11-16,2025-02-24,BR034
ACC00086601,CUST000866,Credit Card,-241,14597.0,0.2201,Inactive,2020-05-21,2025-02-13,BR043
ACC00086701,CUST000867,Money Market,502,,0.0306,Active,2021-02-26,2025-01-03,BR126
ACC00086702,CUST000867,Money Market,4192,,0.0213,Active,2021-02-03,2024-09-14,BR126
ACC00086703,CUST000867,Checking,3648,,0.0,Active,2021-02-26,2025-06-26,BR126
ACC00086704,CUST000867,Savings,2181,,0.0441,Active,2021-02-23,2025-04-05,BR126
ACC00086801,CUST000868,Savings,383,,0.0191,Active,2022-07-13,2024-11-13,BR012
ACC00086901,CUST000869,Checking,24374,,0.0,Active,2025-05-05,2025-04-12,BR126
ACC00086902,CUST000869,Checking,13720,,0.0,Active,2025-04-18,2025-04-08,BR126
ACC00086903,CUST000869,Savings,13299,,0.0273,Inactive,2025-04-29,2025-07-12,BR126
ACC00087001,CUST000870,Savings,4393,,0.021,Active,2019-08-14,2025-07-31,BR104
ACC00087101,CUST000871,Money Market,2606,,0.0129,Active,2018-02-27,2025-05-18,BR104
ACC00087102,CUST000871,Checking,4469,,0.0,Active,2018-02-23,2025-08-13,BR104
ACC00087103,CUST000871,Money Market,3816,,0.0346,Active,2018-03-04,2024-11-24,BR104
ACC00087201,CUST000872,CD,5989,,0.0165,Inactive,2020-02-12,2025-03-01,BR009
ACC00087202,CUST000872,Money Market,3488,,0.0406,Active,2020-01-28,2024-11-10,BR009
ACC00087301,CUST000873,Checking,77036,,0.0,Active,2025-01-19,2025-05-09,BR018
ACC00087302,CUST000873,Credit Card,-2614,3384.0,0.1883,Closed,2025-02-03,2024-10-29,BR018
ACC00087401,CUST000874,CD,2433,,0.0396,Active,2023-10-12,2025-07-03,BR053
ACC00087501,CUST000875,Checking,1596,,0.0,Closed,2017-10-28,2025-02-14,BR022
ACC00087502,CUST000875,CD,150,,0.0218,Active,2017-10-19,2025-03-12,BR022
ACC00087503,CUST000875,Checking,951,,0.0,Active,2017-10-15,2025-01-12,BR022
ACC00087504,CUST000875,Money Market,2848,,0.018,Active,2017-10-27,2024-11-19,BR022
ACC00087601,CUST000876,Credit Card,-1555,9788.0,0.2402,Active,2019-07-30,2025-03-26,BR068
ACC00087701,CUST000877,Checking,1783,,0.0,Active,2024-08-12,2024-10-27,BR030
ACC00087801,CUST000878,CD,4127,,0.0318,Closed,2020-04-15,2025-01-30,BR026
ACC00087802,CUST000878,Money Market,3955,,0.0449,Active,2020-04-13,2025-05-03,BR026
ACC00087901,CUST000879,Savings,3495,,0.0272,Frozen,2024-08-31,2024-10-12,BR077
ACC00087902,CUST000879,Savings,23390,,0.021,Active,2024-09-27,2024-11-08,BR077
ACC00088001,CUST000880,Savings,78790,,0.0329,Active,2017-05-03,2025-05-22,BR059
ACC00088002,CUST000880,Money Market,43324,,0.0439,Active,2017-04-22,2025-07-12,BR059
ACC00088101,CUST000881,CD,3499,,0.042,Active,2025-06-13,2025-07-02,BR108
ACC00088102,CUST000881,Checking,23512,,0.0,Active,2025-06-07,2024-10-04,BR108
ACC00088201,CUST000882,Savings,21202,,0.0306,Active,2023-01-21,2024-09-10,BR026
ACC00088301,CUST000883,Savings,2097,,0.0364,Active,2019-12-01,2024-10-25,BR030
ACC00088302,CUST000883,Money Market,349,,0.0436,Active,2019-12-14,2025-07-03,BR030
ACC00088401,CUST000884,CD,872,,0.0201,Active,2016-08-31,2025-08-19,BR022
ACC00088402,CUST000884,Savings,1921,,0.0363,Active,2016-09-14,2025-04-28,BR022
ACC00088403,CUST000884,Checking,4192,,0.0,Active,2016-09-14,2024-12-25,BR022
ACC00088501,CUST000885,Checking,2186,,0.0,Active,2017-08-28,2025-01-20,BR003
ACC00088601,CUST000886,Credit Card,-2923,17742.0,0.2236,Active,2015-11-11,2025-01-01,BR040
ACC00088602,CUST000886,Savings,19445,,0.0468,Active,2015-12-06,2025-01-17,BR040
ACC00088603,CUST000886,Credit Card,-2717,20182.0,0.2254,Active,2015-11-27,2025-02-27,BR040
ACC00088701,CUST000887,Savings,6131,,0.0102,Active,2016-11-14,2025-04-27,BR075
ACC00088702,CUST000887,Savings,17634,,0.0483,Active,2016-11-17,2024-11-24,BR075
ACC00088703,CUST000887,Credit Card,-730,43832.0,0.1681,Closed,2016-11-05,2025-01-25,BR075
ACC00088801,CUST000888,Credit Card,-11606,10089.0,0.1611,Closed,2018-09-09,2024-11-02,BR096
ACC00088802,CUST000888,CD,337070,,0.0101,Active,2018-09-21,2024-11-07,BR096
ACC00088901,CUST000889,Savings,3516,,0.0343,Active,2021-05-29,2025-02-26,BR014
ACC00088902,CUST000889,Money Market,472,,0.044,Active,2021-06-17,2025-02-04,BR014
ACC00089001,CUST000890,Checking,16637,,0.0,Active,2018-05-24,2025-02-08,BR047
ACC00089101,CUST000891,Savings,24345,,0.0154,Active,2019-11-02,2024-12-06,BR001
ACC00089201,CUST000892,Credit Card,-474,40373.0,0.1795,Active,2015-11-25,2024-10-16,BR059
ACC00089301,CUST000893,Savings,32120,,0.0246,Active,2023-07-24,2025-03-30,BR015
ACC00089401,CUST000894,Savings,73746,,0.02,Closed,2024-08-03,2025-06-30,BR086
ACC00089402,CUST000894,Savings,41419,,0.0324,Active,2024-08-07,2025-05-07,BR086
ACC00089501,CUST000895,Money Market,48756,,0.0119,Active,2020-07-04,2024-10-11,BR014
ACC00089601,CUST000896,Savings,4047,,0.0357,Active,2025-08-20,2025-08-01,BR077
ACC00089602,CUST000896,Money Market,1824,,0.0338,Active,2025-08-27,2025-08-28,BR077
ACC00089701,CUST000897,Money Market,6058,,0.0437,Active,2018-04-16,2024-11-09,BR075
ACC00089702,CUST000897,Money Market,18188,,0.0108,Active,2018-04-06,2025-06-12,BR075
ACC00089801,CUST000898,Checking,18129,,0.0,Active,2016-11-10,2025-05-31,BR063
ACC00089802,CUST000898,Money Market,4146,,0.0215,Active,2016-11-10,2025-05-02,BR063
ACC00089803,CUST000898,Savings,5195,,0.0336,Inactive,2016-10-29,2025-03-15,BR063
ACC00089901,CUST000899,Credit Card,-166,22803.0,0.2475,Active,2024-10-26,2025-06-06,BR108
